"group","names","scores","logfoldchanges","pvals","pvals_adj"
"Late Myeloid","AC092650.1",6.38765899637778,6.38765899637778,0,0
"Late Myeloid","CD177",6.37206566330105,6.37206566330105,0,0
"Late Myeloid","TCN1",6.14079754192857,6.14079754192857,0,0
"Late Myeloid","CEACAM1",5.99636642271803,5.99636642271803,0,0
"Late Myeloid","CHIT1",5.85349263366597,5.85349263366597,0,0
"Late Myeloid","PGLYRP1",5.75964319337388,5.75964319337388,0,0
"Late Myeloid","RETN",5.69312867905449,5.69312867905449,0,0
"Late Myeloid","OLFM4",5.57385263880368,5.57385263880368,0,0
"Late Myeloid","CEACAM8",5.47359179615627,5.47359179615627,0,0
"Late Myeloid","PLBD1",5.39990983318963,5.39990983318963,0,0
"Late Myeloid","PKN2-AS1",5.37453129913171,5.37453129913171,3.65539686526922e-76,1.07658748475909e-71
"Late Myeloid","ABCA13",5.34566457845194,5.34566457845194,0,0
"Late Myeloid","CD200R1",5.31668528542301,5.31668528542301,0,0
"Late Myeloid","ARG1",5.26266284649408,5.26266284649408,0,0
"Late Myeloid","NLRC4",5.11645698232034,5.11645698232034,0,0
"Late Myeloid","CYBB",5.09478740285343,5.09478740285343,0,0
"Late Myeloid","P2RY13",5.0394946898312,5.0394946898312,0,0
"Late Myeloid","CEBPE",5.03324121254544,5.03324121254544,0,0
"Late Myeloid","PADI4",5.02819491765748,5.02819491765748,0,0
"Late Myeloid","AL139042.1",4.97215246248844,4.97215246248844,0,0
"Late Myeloid","ORM1",4.92829452212103,4.92829452212103,0,0
"Late Myeloid","CCDC125",4.90324138949649,4.90324138949649,0,0
"Late Myeloid","VSTM1",4.89283264669218,4.89283264669218,0,0
"Late Myeloid","ANXA3",4.85136647929828,4.85136647929828,0,0
"Late Myeloid","LINC00278",4.783925400817,4.783925400817,0,0
"Late Myeloid","HK3",4.75357100165417,4.75357100165417,0,0
"Late Myeloid","ITGAM",4.75264193696291,4.75264193696291,0,0
"Late Myeloid","IL18RAP",4.74919913440729,4.74919913440729,0,0
"Late Myeloid","SLCO4C1",4.67722133780045,4.67722133780045,0,0
"Late Myeloid","C3AR1",4.65449234920424,4.65449234920424,0,0
"Late Myeloid","VNN1",4.5908696980511,4.5908696980511,0,0
"Late Myeloid","CLEC4D",4.54170776611429,4.54170776611429,0,0
"Late Myeloid","FCAR",4.53775564897038,4.53775564897038,0,0
"Late Myeloid","GLT1D1",4.53629527987125,4.53629527987125,0,0
"Late Myeloid","S100A12",4.50781724797478,4.50781724797478,0,0
"Late Myeloid","ANKRD22",4.5045401707602,4.5045401707602,0,0
"Late Myeloid","OSCAR",4.47883086915734,4.47883086915734,0,0
"Late Myeloid","CEACAM3",4.46966036184601,4.46966036184601,0,0
"Late Myeloid","GJB6",4.44083313277132,4.44083313277132,0,0
"Late Myeloid","BMX",4.37004160544738,4.37004160544738,0,0
"Late Myeloid","KBTBD6",4.36351736360712,4.36351736360712,1.54986448719918e-231,4.56466088769903e-227
"Late Myeloid","MMP9",4.33125762225636,4.33125762225636,0,0
"Late Myeloid","S100A8",4.32652496124526,4.32652496124526,0,0
"Late Myeloid","FLVCR1",4.28742285309077,4.28742285309077,0,0
"Late Myeloid","CYP4F3",4.28570152708802,4.28570152708802,0,0
"Macrophages","C1QB",10.6570804038993,10.6570804038993,0,0
"Macrophages","C1QA",10.318325852881,10.318325852881,0,0
"Macrophages","C1QC",10.1861735296822,10.1861735296822,0,0
"Macrophages","CCL18",10.0596254938355,10.0596254938355,1.49885978351751e-276,4.41444183441578e-272
"Macrophages","FOLR2",9.50916403401629,9.50916403401629,7.99201352667686e-207,2.35380782387687e-202
"Macrophages","CD5L",9.33956408574825,9.33956408574825,2.60995635996198e-177,7.68684347136004e-173
"Macrophages","LILRB5",8.89391254767994,8.89391254767994,1.09888403154481e-259,3.23643324970578e-255
"Macrophages","VSIG4",8.65693142507065,8.65693142507065,2.75057958808203e-141,8.10100700281919e-137
"Macrophages","PLA2G7",8.12352343078462,8.12352343078462,3.94407513136989e-49,1.16160900769106e-44
"Macrophages","MS4A7",8.03477626558029,8.03477626558029,9.4182580718998e-229,2.77386536733593e-224
"Macrophages","TIMD4",7.76231251371599,7.76231251371599,3.50963989505994e-17,1.03365914189305e-12
"Macrophages","GPR34",7.3233960944429,7.3233960944429,1.81323857480306e-57,5.34035025050997e-53
"Macrophages","MS4A4A",7.17575867624452,7.17575867624452,6.86416701144499e-33,2.02163446821078e-28
"Macrophages","CD163",7.05446492317491,7.05446492317491,1.150621128304e-96,3.38880934708095e-92
"Macrophages","RNASE1",7.04698928068426,7.04698928068426,1.73251125472039e-71,5.10259214740251e-67
"Macrophages","OTOA",7.00611693756545,7.00611693756545,4.20346270115954e-41,1.23800383474551e-36
"Macrophages","FABP3",6.97805688993951,6.97805688993951,1.24429362221326e-23,3.66469357614248e-19
"Macrophages","LYVE1",6.69625196436089,6.69625196436089,1.28091323090964e-39,3.77254564767508e-35
"Macrophages","MS4A6A",6.4706575519986,6.4706575519986,2.04772867047569e-158,6.030970480285e-154
"Macrophages","CCL3",6.37537379335527,6.37537379335527,3.4278752885344e-42,1.00957782997915e-37
"Macrophages","CD68",6.35236989595104,6.35236989595104,1.4813015118304e-81,4.36272921264289e-77
"Macrophages","F13A1",6.16785863835327,6.16785863835327,7.88883302182761e-23,2.32341910158867e-18
"Macrophages","CD163L1",6.09328411647086,6.09328411647086,3.24336064132357e-13,9.55234576082617e-09
"Macrophages","CCL3L1",5.99207079061776,5.99207079061776,2.84090359644749e-27,8.36702927225715e-23
"Macrophages","CCL4L2",5.97878137994372,5.97878137994372,9.07125890526746e-52,2.67166717277937e-47
"Macrophages","HMOX1",5.8711886895187,5.8711886895187,5.52809551667755e-46,1.62813469157187e-41
"Macrophages","GATM",5.76642992125946,5.76642992125946,2.4159652991088e-08,0.000711550099893522
"Macrophages","TMIGD3",5.71037083403061,5.71037083403061,3.16333157032866e-12,9.31664414093198e-08
"Macrophages","ADAP2",5.68112420912478,5.68112420912478,4.97126927021571e-26,1.46413822546393e-21
"Macrophages","FCGR3A",5.60253274622481,5.60253274622481,1.97876166612216e-94,5.82784885906299e-90
"Macrophages","ACP5",5.59857261500551,5.59857261500551,0.00500641988821931,1
"Macrophages","SCN1B",5.45668251982407,5.45668251982407,3.23513125655372e-16,9.528108576802e-12
"Macrophages","MPEG1",5.32476841888993,5.32476841888993,5.43090264571414e-32,1.59950944721573e-27
"Macrophages","CCL4",5.23253086151959,5.23253086151959,2.68722894137252e-39,7.91442667813034e-35
"Macrophages","CCL8",5.23240342403945,5.23240342403945,1.0820645139521e-14,3.18689640649172e-10
"Macrophages","MSR1",5.2021525943708,5.2021525943708,1.73716065837117e-25,5.11628557103477e-21
"Macrophages","SHTN1",5.09403445713642,5.09403445713642,1.85075167108945e-13,5.45083382169265e-09
"Macrophages","STAB1",5.09185787647466,5.09185787647466,5.07080942325291e-08,0.00149345479133645
"Macrophages","FTL",5.07399737328485,5.07399737328485,1.20682319257157e-50,3.5543356667618e-46
"Macrophages","DAB2",5.05924296880799,5.05924296880799,3.32157653654103e-36,9.78270721542065e-32
"Macrophages","MRC1",5.00280711416246,5.00280711416246,7.19858487813193e-30,2.12012721830742e-25
"Macrophages","CPVL",4.9960417789901,4.9960417789901,4.35492624668629e-15,1.28261287817405e-10
"Macrophages","CSF1R",4.98166994507127,4.98166994507127,1.31561358946611e-06,0.0387474514369558
"Macrophages","SLC40A1",4.98150334383366,4.98150334383366,1.68461164667714e-24,4.96151822179352e-20
"Macrophages","AIF1",4.95908213540795,4.95908213540795,2.28065855813934e-81,6.71699558543199e-77
"Macrophages","CD14",4.77756032228541,4.77756032228541,1.88331354183987e-10,5.54673504342678e-06
"Macrophages","APOC1",4.76004358924597,4.76004358924597,1.43834971796004e-25,4.23622758933592e-21
"Macrophages","FUCA1",4.75532497348897,4.75532497348897,1.22605241575894e-10,3.61096957489324e-06
"Macrophages","IGSF6",4.74179792315322,4.74179792315322,6.87191639319171e-35,2.02391681612282e-30
"Macrophages","SLCO2B1",4.71915206461594,4.71915206461594,1.98826362826951e-12,5.85583403797935e-08
"Mature B","LINC01857",9.01606004073348,9.01606004073348,0,0
"Mature B","NETO1",8.19346366883566,8.19346366883566,0,0
"Mature B","COL19A1",8.06941185967959,8.06941185967959,0,0
"Mature B","MS4A1",7.39839538806188,7.39839538806188,0,0
"Mature B","LINC00926",7.37549014370702,7.37549014370702,0,0
"Mature B","FCER2",7.31534370009951,7.31534370009951,0,0
"Mature B","AP002075.1",7.09320973261684,7.09320973261684,0,0
"Mature B","C12orf42",6.48909246182684,6.48909246182684,0,0
"Mature B","CLEC17A",6.36828445614863,6.36828445614863,0,0
"Mature B","BANK1",6.22426223208884,6.22426223208884,0,0
"Mature B","LINC02397",5.93007165651259,5.93007165651259,0,0
"Mature B","CXCR5",5.88457769336941,5.88457769336941,0,0
"Mature B","AL161781.2",5.77282925497341,5.77282925497341,0,0
"Mature B","TNFRSF13C",5.6898440692824,5.6898440692824,0,0
"Mature B","FCRL3",5.66612386684917,5.66612386684917,0,0
"Mature B","FCRL1",5.39720192986765,5.39720192986765,0,0
"Mature B","MARCH1",5.38927247736224,5.38927247736224,0,0
"Mature B","UGT8",5.38326889635953,5.38326889635953,0,0
"Mature B","HLA-DQA1",5.24107376447385,5.24107376447385,0,0
"Mature B","BLK",5.05534684194515,5.05534684194515,0,0
"Mature B","ABCB4",4.99619676118733,4.99619676118733,0,0
"Mature B","KCNH8",4.94027048534064,4.94027048534064,0,0
"Mature B","CD70",4.90430629335886,4.90430629335886,0,0
"Mature B","BTLA",4.81367027639188,4.81367027639188,0,0
"Mature B","KHDRBS2",4.70748792230436,4.70748792230436,0,0
"Mature B","CD83",4.69905805124796,4.69905805124796,0,0
"Mature B","CD22",4.66934721085464,4.66934721085464,0,0
"Mature B","LY9",4.42535826989395,4.42535826989395,0,0
"Mature B","CD79A",4.36415097065553,4.36415097065553,0,0
"Mature B","SPIB",4.35019182001321,4.35019182001321,0,0
"Mature B","CCR7",4.33916902438699,4.33916902438699,0,0
"Mature B","LINC01811",4.289844950615,4.289844950615,0,0
"Mature B","HLA-DQB1",4.28147180526146,4.28147180526146,0,0
"Mature B","LIX1-AS1",4.2162836203347,4.2162836203347,0,0
"Mature B","CNR2",4.21035927669747,4.21035927669747,0,0
"Mature B","AC023906.4",4.19613900223309,4.19613900223309,3.06320700421573e-322,9.02175726881616e-318
"Mature B","CCR6",4.17659430398072,4.17659430398072,0,0
"Mature B","TSPAN33",4.1680438144761,4.1680438144761,0,0
"Mature B","AP001636.3",4.16404971321093,4.16404971321093,1.18055692489035e-162,3.47697625518707e-158
"Mature B","SCIMP",4.1211123971305,4.1211123971305,1.24136809511999e-208,3.6560773137474e-204
"Mature B","PARP15",4.11606715591246,4.11606715591246,0,0
"Mature B","LARGE2",4.10318284800424,4.10318284800424,1.54089630435643e-202,4.53824779559056e-198
"Mature B","HLA-DQA2",4.07427895077478,4.07427895077478,1.1705743755679e-245,3.44757565092257e-241
"Mature B","LINC01362",4.06998623709719,4.06998623709719,2.54226386077377e-230,7.48747552275091e-226
"Mature B","PLEKHG1",4.05246947673689,4.05246947673689,0,0
"Mature B","FCMR",4.0362619086424,4.0362619086424,0,0
"Mature B","CD52",4.01756883738958,4.01756883738958,0,0
"Mature B","CD244",3.95868229600319,3.95868229600319,3.86469908832138e-174,1.13823117549241e-169
"Mature B","RGS7",3.93525833308868,3.93525833308868,6.39418778598624e-187,1.88321618672867e-182
"Mature B","SYCP3",3.93440040616696,3.93440040616696,9.56156307851462e-240,2.81607155788413e-235
"Megakaryocyte","CLEC1B",5.72212846317573,5.72212846317573,0,0
"Megakaryocyte","UBE2C",5.67762141954432,5.67762141954432,0,0
"Megakaryocyte","TMSB15A",5.66081248474744,5.66081248474744,0,0
"Megakaryocyte","ITGA2B",5.66027535781616,5.66027535781616,0,0
"Megakaryocyte","AC096577.1",5.64659935116569,5.64659935116569,0,0
"Megakaryocyte","GP9",5.45311072581513,5.45311072581513,0,0
"Megakaryocyte","CMTM5",5.4393297584746,5.4393297584746,0,0
"Megakaryocyte","PIMREG",5.27598751748099,5.27598751748099,0,0
"Megakaryocyte","CCDC175",5.19896503982756,5.19896503982756,0,0
"Megakaryocyte","LY6G6F-LY6G6D",5.19038641308681,5.19038641308681,0,0
"Megakaryocyte","AL157895.1",5.15662840356077,5.15662840356077,0,0
"Megakaryocyte","SPX",5.15258252961624,5.15258252961624,0,0
"Megakaryocyte","ITPKA",5.06361545796766,5.06361545796766,0,0
"Megakaryocyte","RDM1",5.01747050013765,5.01747050013765,0,0
"Megakaryocyte","CLEC2L",4.93313628211626,4.93313628211626,6.77857156640664e-285,1.99642489773808e-280
"Megakaryocyte","PF4",4.88246675072584,4.88246675072584,0,0
"Megakaryocyte","EGF",4.84833579037764,4.84833579037764,4.66584859825587e-198,1.37418572915832e-193
"Megakaryocyte","GP1BA",4.8063528312498,4.8063528312498,0,0
"Megakaryocyte","OLFM3",4.75761960809936,4.75761960809936,0,0
"Megakaryocyte","TREML1",4.66767261924456,4.66767261924456,0,0
"Megakaryocyte","WT1",4.54794048599628,4.54794048599628,1.72877155701446e-255,5.09157798971899e-251
"Megakaryocyte","GCSAML",4.54309542171131,4.54309542171131,0,0
"Megakaryocyte","CKAP2L",4.45429064621914,4.45429064621914,0,0
"Megakaryocyte","AL731557.1",4.45090626991259,4.45090626991259,0,0
"Megakaryocyte","MPL",4.41603511832785,4.41603511832785,6.37162292657094e-310,1.87657038433367e-305
"Megakaryocyte","KIF20A",4.41410681838624,4.41410681838624,0,0
"Megakaryocyte","AP001189.1",4.36205752687624,4.36205752687624,7.77840287134936e-305,2.29089521366981e-300
"Megakaryocyte","HMMR",4.33745478332802,4.33745478332802,0,0
"Megakaryocyte","MYCN",4.30523829198581,4.30523829198581,0,0
"Megakaryocyte","FAM72C",4.26063576885168,4.26063576885168,8.98854196410335e-160,2.64730537926772e-155
"Megakaryocyte","AC090673.2",4.2600797961976,4.2600797961976,1.4313123161827e-95,4.21550103362128e-91
"Megakaryocyte","CDCA3",4.23378056474815,4.23378056474815,0,0
"Megakaryocyte","SAPCD2",4.23183436325763,4.23183436325763,1.6551500559493e-310,4.87474794478188e-306
"Megakaryocyte","AC000093.1",4.22944084376945,4.22944084376945,5.40657506938923e-304,1.59234448943652e-299
"Megakaryocyte","AL954650.1",4.22743977316557,4.22743977316557,2.04908132088738e-109,6.03495430627752e-105
"Megakaryocyte","AC010745.5",4.20983912094794,4.20983912094794,1.38798019390506e-149,4.0878792670892e-145
"Megakaryocyte","AC004053.1",4.20539934876555,4.20539934876555,6.76589987647649e-263,1.99269283161986e-258
"Megakaryocyte","FCER1A",4.16359272919094,4.16359272919094,0,0
"Megakaryocyte","REN",4.15921908845698,4.15921908845698,3.86549251306368e-191,1.13846485494751e-186
"Megakaryocyte","ALOX12",4.15829512386071,4.15829512386071,0,0
"Megakaryocyte","MPIG6B",4.15709978392121,4.15709978392121,0,0
"Megakaryocyte","AC099850.2",4.15665892772413,4.15665892772413,0,0
"Megakaryocyte","PLK1",4.1507867506972,4.1507867506972,0,0
"Megakaryocyte","CENPE",4.14365378332239,4.14365378332239,1.7388374076416e-303,5.12122393298604e-299
"Megakaryocyte","TOP2A",4.13517219999166,4.13517219999166,1.06068919062925e-275,3.12394180424126e-271
"Megakaryocyte","ADRA2A",4.12529071615522,4.12529071615522,0,0
"Megakaryocyte","PTGS1",4.12071013457031,4.12071013457031,0,0
"Megakaryocyte","ASPM",4.09839990804036,4.09839990804036,0,0
"Megakaryocyte","DEPDC1",4.06594490094286,4.06594490094286,0,0
"Megakaryocyte","CENPF",4.05960035652209,4.05960035652209,2.67314938701485e-229,7.87295957463614e-225
"MEP","LINC02046",5.72753182020112,5.72753182020112,0,0
"MEP","PCAT18",5.66481845566072,5.66481845566072,0,0
"MEP","XACT",5.49089291572318,5.49089291572318,0,0
"MEP","AC011257.1",5.24141235800697,5.24141235800697,0,0
"MEP","AL157895.1",5.17023611476936,5.17023611476936,0,0
"MEP","ITGA2B",5.14877991472693,5.14877991472693,0,0
"MEP","GLOD5",5.10985758263888,5.10985758263888,0,0
"MEP","AMHR2",4.81202715008392,4.81202715008392,0,0
"MEP","CPB1",4.58413746563568,4.58413746563568,0,0
"MEP","ALOX12B",4.55756734266915,4.55756734266915,0,0
"MEP","AC096577.1",4.47750911937688,4.47750911937688,0,0
"MEP","AC055874.1",4.36304056548932,4.36304056548932,0,0
"MEP","TFR2",4.33440837649992,4.33440837649992,0,0
"MEP","ANK1",4.31439613291833,4.31439613291833,0,0
"MEP","KIAA1211",4.31026306463589,4.31026306463589,0,0
"MEP","ARNTL2-AS1",4.27921007787698,4.27921007787698,0,0
"MEP","RYR3",4.27334387750168,4.27334387750168,0,0
"MEP","PNMT",4.26381733137911,4.26381733137911,0,0
"MEP","ZNF385D-AS2",4.1857468610537,4.1857468610537,0,0
"MEP","KEL",4.18278854950014,4.18278854950014,0,0
"MEP","AC010880.1",4.16065407033692,4.16065407033692,0,0
"MEP","AC006238.1",4.12137172392127,4.12137172392127,0,0
"MEP","AC010745.5",4.10324447533888,4.10324447533888,0,0
"MEP","ST8SIA6-AS1",4.05421366429615,4.05421366429615,0,0
"MEP","DPP10",4.03360028602059,4.03360028602059,0,0
"MEP","FCER1A",4.02779485155103,4.02779485155103,0,0
"MEP","PTH2R",4.01997618509719,4.01997618509719,0,0
"MEP","CCDC26",3.94392241976477,3.94392241976477,0,0
"MEP","COL6A5",3.94166213742965,3.94166213742965,0,0
"MEP","GAD1",3.93009875911381,3.93009875911381,0,0
"MEP","GATA1",3.90623920122621,3.90623920122621,0,0
"MEP","GATA2",3.83533826768918,3.83533826768918,0,0
"MEP","PCYT1B",3.83191442730664,3.83191442730664,0,0
"MEP","CYTL1",3.73114870843019,3.73114870843019,0,0
"MEP","DNAAF3",3.67817044372498,3.67817044372498,0,0
"MEP","UCA1",3.67457777940294,3.67457777940294,0,0
"MEP","MICAL2",3.6072010432749,3.6072010432749,0,0
"MEP","ST8SIA6",3.60058584386545,3.60058584386545,0,0
"MEP","P2RY12",3.58003873884721,3.58003873884721,0,0
"MEP","FNDC10",3.55664114557158,3.55664114557158,0,0
"MEP","LINC00534",3.53706566030161,3.53706566030161,0,0
"MEP","AC123912.4",3.53343714882488,3.53343714882488,0,0
"MEP","SLC25A21",3.50729874185085,3.50729874185085,0,0
"MEP","EPGN",3.50119400107985,3.50119400107985,0,0
"MEP","AC098617.1",3.44008123674722,3.44008123674722,0,0
"MEP","SPTBN2",3.4185728395157,3.4185728395157,0,0
"MEP","AL049647.1",3.40648129246132,3.40648129246132,0,0
"MEP","TMEFF2",3.4041100430101,3.4041100430101,0,0
"MEP","SLC14A1",3.390150926328,3.390150926328,0,0
"MEP","TVP23A",3.37879614969816,3.37879614969816,0,0
"Monocyte","CD300E",8.70775586112326,8.70775586112326,0,0
"Monocyte","IL1A",7.85560833304167,7.85560833304167,0,0
"Monocyte","SERPINB2",7.53704877342789,7.53704877342789,0,0
"Monocyte","IL1B",7.46612321665782,7.46612321665782,0,0
"Monocyte","CD163",7.44970940008385,7.44970940008385,0,0
"Monocyte","MARCO",7.17332926850604,7.17332926850604,0,0
"Monocyte","AC110741.1",7.1228097749402,7.1228097749402,0,0
"Monocyte","IL10",6.99732856538523,6.99732856538523,0,0
"Monocyte","KYNU",6.63351712514089,6.63351712514089,0,0
"Monocyte","NLRP3",6.51527617710272,6.51527617710272,0,0
"Monocyte","PLA2G7",6.43817920064291,6.43817920064291,0,0
"Monocyte","C15orf48",6.42257415531743,6.42257415531743,0,0
"Monocyte","CCL20",6.27668591735236,6.27668591735236,0,0
"Monocyte","CCL3L1",6.2756306729737,6.2756306729737,0,0
"Monocyte","FPR3",6.12982455942123,6.12982455942123,0,0
"Monocyte","LINC01629",6.03590796598997,6.03590796598997,0,0
"Monocyte","LGALS2",5.93402593213422,5.93402593213422,0,0
"Monocyte","CD300C",5.9043265392736,5.9043265392736,0,0
"Monocyte","CCR1",5.84287329342435,5.84287329342435,0,0
"Monocyte","CCL3",5.80360991528472,5.80360991528472,0,0
"Monocyte","AC025580.2",5.64437043548668,5.64437043548668,0,0
"Monocyte","MMP2-AS1",5.61224166219675,5.61224166219675,0,0
"Monocyte","CD86",5.42026699289883,5.42026699289883,0,0
"Monocyte","KCNK13",5.37915405555954,5.37915405555954,0,0
"Monocyte","MS4A7",5.33329077728509,5.33329077728509,0,0
"Monocyte","MPEG1",5.32757108900398,5.32757108900398,0,0
"Monocyte","AL109615.3",5.26807996097493,5.26807996097493,0,0
"Monocyte","CATSPER1",5.23318196666819,5.23318196666819,0,0
"Monocyte","CD14",5.07262493394019,5.07262493394019,0,0
"Monocyte","CLEC7A",5.05355173653579,5.05355173653579,0,0
"Monocyte","CD300LB",5.04758879435582,5.04758879435582,0,0
"Monocyte","CLEC10A",5.03336525315668,5.03336525315668,0,0
"Monocyte","C1QA",5.00258349497694,5.00258349497694,0,0
"Monocyte","EPB41L3",4.9550791604533,4.9550791604533,0,0
"Monocyte","MS4A6A",4.92816657348248,4.92816657348248,0,0
"Monocyte","ASGR2",4.9072094220232,4.9072094220232,0,0
"Monocyte","MS4A6E",4.90261506828066,4.90261506828066,0,0
"Monocyte","MS4A4A",4.90045646034424,4.90045646034424,0,0
"Monocyte","KMO",4.83536693103785,4.83536693103785,0,0
"Monocyte","CCRL2",4.74054542664847,4.74054542664847,0,0
"Monocyte","AL138720.1",4.70074632956996,4.70074632956996,0,0
"Monocyte","PRLR",4.61348558649379,4.61348558649379,0,0
"Monocyte","CDS1",4.58134235955353,4.58134235955353,0,0
"Monocyte","SLC24A4",4.53182310770107,4.53182310770107,0,0
"Monocyte","OLR1",4.52290793577777,4.52290793577777,0,0
"Monocyte","SIGLEC7",4.4871100864166,4.4871100864166,0,0
"Monocyte","FCGR1A",4.48647775482848,4.48647775482848,0,0
"Monocyte","CD68",4.47370831874048,4.47370831874048,0,0
"Monocyte","IL1RN",4.45362623289197,4.45362623289197,0,0
"Monocyte","AC024909.1",4.44081222157656,4.44081222157656,0,0
"MPP","LRRC75A",3.31187850643135,3.31187850643135,0,0
"MPP","AC092069.1",3.14044328729088,3.14044328729088,5.84603773941323e-100,1.72177503501198e-95
"MPP","NRGN",3.00112603716078,3.00112603716078,3.89574813324496e-07,0.011473757402033
"MPP","ITGA2B",2.75741683541226,2.75741683541226,1.56361309075702e-67,4.60515327489758e-63
"MPP","RNASE2",2.49498703485505,2.49498703485505,6.44343240120927e-145,1.89771971080415e-140
"MPP","UBE2C",2.31152936944657,2.31152936944657,6.08881868259188e-107,1.79327887839696e-102
"MPP","RNASE3",2.2363575456848,2.2363575456848,7.94943247943012e-64,2.34126685384176e-59
"MPP","C1orf56",2.23589568120843,2.23589568120843,6.15322135432729e-54,1.81224675327647e-49
"MPP","SMIM24",2.1992559137701,2.1992559137701,2.30322756078502e-166,6.78346581202404e-162
"MPP","TK1",2.15637126040468,2.15637126040468,5.06484762077151e-52,1.49169892126962e-47
"MPP","MLC1",1.98827241342725,1.98827241342725,3.88297121054273e-50,1.14361268092905e-45
"MPP","NPW",1.94853163325259,1.94853163325259,1.53852600924513e-69,4.53126680242875e-65
"MPP","SMOX",1.94459823514818,1.94459823514818,2.7221820522811e-14,8.01737058037829e-10
"MPP","AC020656.1",1.92914499423493,1.92914499423493,0,0
"MPP","PHKG1",1.92785600722807,1.92785600722807,1.04073783373063e-17,3.06518106790345e-13
"MPP","SPINK2",1.91914179494048,1.91914179494048,1.22491926906127e-217,3.60763223123926e-213
"MPP","FCER1A",1.89066190337069,1.89066190337069,5.23974058334986e-83,1.5432083966082e-78
"MPP","AVP",1.79994964408027,1.79994964408027,8.4237043401354e-309,2.48094940225668e-304
"MPP","PRTN3",1.79768381975151,1.79768381975151,0,0
"MPP","RGS10",1.79654637180912,1.79654637180912,4.15003173486177e-10,1.22226734655149e-05
"MPP","AC126696.1",1.78381608590466,1.78381608590466,2.02478130509594e-39,5.96338589976856e-35
"MPP","RGS18",1.7504675982092,1.7504675982092,2.8808151767973e-21,8.48457685870342e-17
"MPP","CABLES1",1.73904951192731,1.73904951192731,2.18842745454688e-176,6.44535653913146e-172
"MPP","FERMT3",1.73239979614084,1.73239979614084,5.0255710881302e-23,1.48013119687611e-18
"MPP","TYMS",1.69090763357812,1.69090763357812,2.32084926051336e-131,6.83536524206396e-127
"MPP","AIF1",1.68207673796647,1.68207673796647,0,0
"MPP","SLC39A4",1.66133170742053,1.66133170742053,7.27447247406664e-09,0.000214247763306211
"MPP","ZWINT",1.65624659289723,1.65624659289723,3.55823493082525e-08,0.00104797135182665
"MPP","GATA1",1.65382221181365,1.65382221181365,1.23947938468248e-27,3.65051468376684e-23
"MPP","NT5M",1.64850727977925,1.64850727977925,4.65430359524801e-07,0.0137078549487244
"MPP","PRSS57",1.64353869265361,1.64353869265361,1.48522384122368e-238,4.37428125717198e-234
"MPP","IL12A-AS1",1.64000793858329,1.64000793858329,1.8576184316075e-36,5.47105780477042e-32
"MPP","CENPW",1.63092311264523,1.63092311264523,2.44991218594859e-37,7.2154813700558e-33
"MPP","BEX1",1.62153551657908,1.62153551657908,1.34030458597368e-77,3.94746506660968e-73
"MPP","GNA15",1.60890316113837,1.60890316113837,1.2949878098971e-125,3.81399809770893e-121
"MPP","MCM2",1.59442628452207,1.59442628452207,8.91774796597981e-08,0.00262645513094037
"MPP","PCLAF",1.58615845492328,1.58615845492328,1.82640824233784e-147,5.37913755533339e-143
"MPP","PLD4",1.57667312456601,1.57667312456601,6.63695381126065e-36,1.95471563649249e-31
"MPP","CENPM",1.57343156078601,1.57343156078601,1.27388439927535e-16,3.75184433274575e-12
"MPP","HMGA1",1.57219712856666,1.57219712856666,2.16229270798679e-125,6.36838448356269e-121
"MPP","RRM2",1.55057033841983,1.55057033841983,1.54225588257413e-26,4.54225202535733e-22
"MPP","CYTL1",1.54246687426405,1.54246687426405,8.71070900828461e-38,2.56547801711998e-33
"MPP","GAMT",1.54099751317892,1.54099751317892,8.19200341365038e-07,0.0241270884538831
"MPP","ELANE",1.53726088503429,1.53726088503429,0,0
"MPP","GATA2",1.53677270194707,1.53677270194707,1.49616036309395e-117,4.40649150138429e-113
"MPP","BEX2",1.52928134232785,1.52928134232785,4.81275407836293e-46,1.41745233115945e-41
"MPP","CALN1",1.52227352919413,1.52227352919413,1.02174188261154e-143,3.0092341926675e-139
"MPP","TSPAN32",1.51594144413576,1.51594144413576,1.47170427154069e-11,4.33446342054165e-07
"MPP","C1QTNF4",1.51046701495847,1.51046701495847,2.89340216575684e-63,8.52164805858706e-59
"MPP","AZU1",1.4943962123652,1.4943962123652,0,0
"Neutrophil","FCGR3B",8.06425781518785,8.06425781518785,0,0
"Neutrophil","CMTM2",7.61685259664129,7.61685259664129,0,0
"Neutrophil","CXCR2",7.16437239161771,7.16437239161771,0,0
"Neutrophil","VNN2",6.88116524972746,6.88116524972746,0,0
"Neutrophil","VNN3",6.61498478975278,6.61498478975278,0,0
"Neutrophil","AQP9",6.58716116416806,6.58716116416806,0,0
"Neutrophil","IL1R2",6.55820440798238,6.55820440798238,0,0
"Neutrophil","ADGRE3",6.43364008632109,6.43364008632109,0,0
"Neutrophil","DGAT2",6.21153388248602,6.21153388248602,0,0
"Neutrophil","FPR1",5.99098418779327,5.99098418779327,0,0
"Neutrophil","SMIM25",5.98169953995194,5.98169953995194,0,0
"Neutrophil","TMCC3",5.88618253443838,5.88618253443838,0,0
"Neutrophil","CR1",5.86950142903498,5.86950142903498,0,0
"Neutrophil","MMP25",5.71837161945709,5.71837161945709,0,0
"Neutrophil","CASS4",5.67269119127742,5.67269119127742,0,0
